,user_id,tweet_id,created_at,text,sentiment
0,TheOnion,1350948528852447234,2021-01-17 23:30:03,"Report: You Were Lonely Before The Pandemic Started, And You’ll Be Lonely After It Ends https://t.co/YCeLSQZf8Q https://t.co/6kC9gYx2MT",-0.20000000298023224
1,TheOnion,1350926114571636737,2021-01-17 22:00:59,Man On Zoom Date Unsure If He Expected To Pay Internet Bill https://t.co/lNNICZ7Tzt https://t.co/nRNoz2DyY7,-0.4000000059604645
2,TheOnion,1350903222970556420,2021-01-17 20:30:01,The Coronavirus Vaccine's Path To Availability https://t.co/dCIRQd2L0N https://t.co/5fgYwO6IRQ,0.10000000149011612
3,TheOnion,1350891900736253956,2021-01-17 19:45:02,Omarion Figures He No Longer Famous Enough To Have To Leave Huge Tip https://t.co/KiQwQnqIV1 https://t.co/lLFMfcGiT4,0.0
4,TheOnion,1350874284051353602,2021-01-17 18:35:02,New California Law Reclassifies Outdoor Dining As Any Restaurant Located Outside https://t.co/weJdFWxfuR https://t.co/RGcf9iKKzY,0.10000000149011612
5,TheOnion,1350856665076215810,2021-01-17 17:25:01,Sex Offender Registry To Start Listing Some Of Pedophile’s Positive Qualities Too https://t.co/ZDDdypP6dX https://t.co/rOlU1qHRpF,-0.4000000059604645
6,TheOnion,1350842994350559233,2021-01-17 16:30:41,Nurse Hoping That Extra-Comfy ICU Bed Free When She Admitted As Patient In 2 Weeks https://t.co/HtOf9WsHcS https://t.co/aF7xHDXeb0,-0.10000000149011612
7,TheOnion,1350820185851252739,2021-01-17 15:00:03,Biden Insists Lack Of Cooperation From Trump Administration Won’t Interfere With 4 Years Of Total Political Inactio… https://t.co/TXPw4eDKkR,-0.10000000149011612
8,TheOnion,1350805086059061254,2021-01-17 14:00:03,"Covid Denier Struggling To Protest State’s Incoherent, Constantly Changing Coronavirus Policies… https://t.co/YjbdlDb11z",0.0
9,TheOnion,1350608785186955265,2021-01-17 01:00:02,Light Therapy Lamp Opts To Burn Down House Rather Than Face Depressed Man Yet Again https://t.co/fKBmaEWc27 https://t.co/6wln32wHXK,0.0
10,TheOnion,1350586132304683011,2021-01-16 23:30:01,Terrified Woman Begs Murderer Not To Decrease Property Values In The Neighborhood https://t.co/J9AVAI1tV5 https://t.co/560cboya1E,-0.4000000059604645
11,TheOnion,1350563492865191939,2021-01-16 22:00:03,Man Not Sure If He’s Tying Condom Correctly https://t.co/7zX0KRPLuV https://t.co/lIeopnOPBJ,-0.30000001192092896
12,TheOnion,1350540834605838337,2021-01-16 20:30:01,Private Eye Struggling To Meet Women Who Aren’t Suspect In Late Husband’s Murder https://t.co/dA0CrIPLlM https://t.co/3Ri3MQzTr5,0.10000000149011612
13,TheOnion,1350529510492536834,2021-01-16 19:45:01,"GOP Leaders Begin Search For Prissy, Miserable Shithead Who Can Compete With Trump In 2024 https://t.co/26LREOmAgz https://t.co/HXb91M4ATb",0.0
14,TheOnion,1350511894591926274,2021-01-16 18:35:01,Hazardous Waste Facility Stuffs Batteries In Drawer Until They Figure Out What To Do With Them… https://t.co/SVYiGPjA5G,0.0
15,TheOnion,1350494276640268288,2021-01-16 17:25:01,FDA Delays Emergency Vaccine Approval Until They Finish Evaluation Of New Bagged Salad Kit https://t.co/VUzWRFJfmV https://t.co/ivC2UoboGq,0.4000000059604645
16,TheOnion,1350480637271166976,2021-01-16 16:30:49,Famous Abandoned Cities https://t.co/MzpWsddPqg https://t.co/gHojaTsuNJ,0.4000000059604645
17,TheOnion,1350457811822669828,2021-01-16 15:00:07,Experts Confirm Virus Stockpile Large Enough To Prevent Any Covid Shortages This Winter https://t.co/U5kMwdlEaP https://t.co/sPPkl2CvlZ,-0.30000001192092896
18,TheOnion,1350442701863452677,2021-01-16 14:00:04,Man Who Laid It On Thick About Quitting Job Not Such Hot Shit During Pandemic https://t.co/LyGHffWFLR https://t.co/kAebaxGOKE,-0.10000000149011612
19,TheOnion,1350269053408059392,2021-01-16 02:30:03,"'Daddy, I’m Hungry!’ Says 27-Year-Old Bursting Into Background Of Father’s Video Conference https://t.co/ZAxyfPzLT8 https://t.co/TsXOvayVi0",0.0
20,TheOnion,1350258110577995777,2021-01-16 01:46:34,"Marv Levy: Despite never winning a championship....wait, is that right? Okay, forget it. Levy shouldn’t be on this… https://t.co/7qrqKaA3PP",-0.6000000238418579
21,TheOnion,1350208899564122114,2021-01-15 22:31:01,MLB Beginning To Suspect Pirates Just A Mob Front https://t.co/eGdv7cUdvf https://t.co/Znq5Vnsyry,0.4000000059604645
22,TheOnion,1350198984200114176,2021-01-15 21:51:37,NRA Declares Bankruptcy As More Americans Realize Martial Arts The Best Way To Defend Your Family… https://t.co/bk9BoKZCjA,0.8999999761581421
23,TheOnion,1350183989366161408,2021-01-15 20:52:02,Lady Gaga will sing the national anthem and J. Lo will perform a musical number as part of next Wednesday’s inaugur… https://t.co/dnhIqSR9Lt,0.30000001192092896
24,TheOnion,1350181939416854529,2021-01-15 20:43:54,"""Update: the Speaker has broken a heel. She’s entered the bathroom! I repeat, the Speaker has entered the bathroom,… https://t.co/bKvIKoIk4b",-0.5
25,TheOnion,1350171094347624450,2021-01-15 20:00:48,"‘She’s Now Eating A Muffin In The Commissary,’ Posts Congresswoman Boebert Continuing To Livetweet Pelosi’s Locatio… https://t.co/XgyZSpA1C9",0.20000000298023224
26,TheOnion,1350155959684001798,2021-01-15 19:00:40,U.S. Mint Introduces New Seven-Cent Coin To Bolster Citizens’ Math Skills https://t.co/YhIsBNNjfL https://t.co/IlBA01HrYB,0.4000000059604645
27,TheOnion,1350145745077350401,2021-01-15 18:20:04,"Nation Enters New Phase Of Vaccine Distribution Where Capricorns, Gymnasts, Childless Uncles Now Eligible For Inocu… https://t.co/tSkyM0xo4r",0.10000000149011612
28,TheOnion,1350140696636784642,2021-01-15 18:00:01,"Bill Walsh: As the inventor of the West Coast offense, Bill Walsh still collects royalties every time a pass of ten… https://t.co/PrOf06qmOt",-0.10000000149011612
29,TheOnion,1350133210538274816,2021-01-15 17:30:16,Wikipedia Turns 20 https://t.co/L0VmndDEWm https://t.co/YoYS6H8ktv,0.0
30,TheOnion,1350121882574581762,2021-01-15 16:45:15,Our merchandise is suitable for any and all lifestyles that center around empty material possessions.… https://t.co/UVIxlSqdWq,0.4000000059604645
31,TheOnion,1350110699150856192,2021-01-15 16:00:49,AC Unit Propped Up By Bricks Dangling Precipitously From ISS Window https://t.co/7Y17E0iyBL https://t.co/VBcRvgpguv,0.0
32,TheOnion,1350094645808783360,2021-01-15 14:57:01,Animal Shelter’s Free Adoption Day Not Even That Good Of Deal https://t.co/ZAxyfPzLT8 https://t.co/sbiXqWfOGb,-0.20000000298023224
33,TheOnion,1350080478175522817,2021-01-15 14:00:43,Former Michigan Governor Charged In Flint Water Crisis https://t.co/RZaGfn8HXn #WhatDoYouThink? https://t.co/opHdCoxxEX,0.10000000149011612
34,TheOnion,1349899154902949891,2021-01-15 02:00:13,Ford Develops New SUV That Runs Purely On Gasoline https://t.co/1T3U95sQIo https://t.co/ZbpABCL4X1,0.0
35,TheOnion,1349861379977728010,2021-01-14 23:30:06,The Best Cities To Live In For Fans Of Rock And Roll Museums And The Cleveland Browns https://t.co/VIPfMQxvwg https://t.co/UuADdRcsdQ,0.0
36,TheOnion,1349850045663870976,2021-01-14 22:45:04,Deutsche Bank Begins Removing Possessions From White House After Trump Defaults On Loan https://t.co/GikRnVRPcq https://t.co/hwnWdopi5W,-0.30000001192092896
37,TheOnion,1349840020186791936,2021-01-14 22:05:14,"‘At Least Days Getting Longer,’ Squeaks Tiny Inner Voice Drowned Out By Rest Of Worries https://t.co/QWElzaZi0V https://t.co/IJr28a7DCG",0.0
38,TheOnion,1349827436482088968,2021-01-14 21:15:14,"Comey: ‘What Can I Say, I’m Just A Catty Bitch From New Jersey And I Live For Drama’ https://t.co/JImIDrxBhF https://t.co/9Ro6ysuJ6T",-0.10000000149011612
39,TheOnion,1349816122829402117,2021-01-14 20:30:16,Matt Gaetz Forced To Host Hundreds Of White Nationalists After Airbnb Pulls D.C. Listings https://t.co/GabhA1oysF https://t.co/c7RFDtE6O2,-0.10000000149011612
40,TheOnion,1349807688507658240,2021-01-14 19:56:45,RT @KartoonistKelly: Bambosomboozled. My latest: https://t.co/cEg00HaVbp via @theonion,0.0
41,TheOnion,1349802212709576704,2021-01-14 19:35:00,"John Madden: Hall of Fame coach for the Raiders from 1969-1978, John Madden is most famous with today’s fans for hi… https://t.co/I8GEy0hbkD",0.20000000298023224
42,TheOnion,1349797444545093637,2021-01-14 19:16:03,Airbnb Blocks All D.C. Bookings Ahead Of Inauguration #WhatDoYouThink? https://t.co/27x8PkeK13 https://t.co/XQLhcYcnnq,0.10000000149011612
43,TheOnion,1349785885726941185,2021-01-14 18:30:07,Forward-Thinking CEO Hoping Company Can Capture New Audience By Making Product Worse In Every Conceivable Way… https://t.co/9SLgxANEES,-0.6000000238418579
44,TheOnion,1349774553178898432,2021-01-14 17:45:05,The Greatest NFL Coaches Of All Time https://t.co/5RwIVsegpF https://t.co/fjxTP8MVAH,0.4000000059604645
45,TheOnion,1349763401514418179,2021-01-14 17:00:46,Charles Barkley Blasts Today’s Fragile NBA Players Who Can’t Just Play Through Covid Like He Did… https://t.co/QDWcUeDe8o,0.5
46,TheOnion,1349751978059042817,2021-01-14 16:15:23,Tips For Dealing With Bad Neighbors https://t.co/Ou0SrRSf6q,-0.20000000298023224
47,TheOnion,1349740615798562819,2021-01-14 15:30:14,Express a socially-acceptable level of individuality with a shirt from the Onion Store today.… https://t.co/B9WlU3gWWp,0.30000001192092896
48,TheOnion,1349725223424241665,2021-01-14 14:29:04,Shocked Authorities Discover Dozens Of Bodies Being Kept In Hospital Morgue https://t.co/1T3U95sQIo https://t.co/QKE5AYFBxs,-0.10000000149011612
49,TheOnion,1349566931402174465,2021-01-14 04:00:04,Fired Private Equity Partner Steals Office Supply Company On Way Out https://t.co/Cw0jVDrQHX https://t.co/bvw89zMiyN,0.10000000149011612
50,TheOnion,1349561885310517259,2021-01-14 03:40:01,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/SMy4kXcq0u",0.4000000059604645
51,TheOnion,1349555610279358464,2021-01-14 03:15:05,TV Credits Feature Touching Tribute To Those Who Died From Covid Contracted During Production… https://t.co/G8XCZDus8o,0.10000000149011612
52,TheOnion,1349544280344432640,2021-01-14 02:30:04,Still Time: The PS5s In This Ancient Cave Painting Foretelling The End Of The Earth Look Like Some Kind Of Unreleas… https://t.co/7244rx62uD,0.0
53,TheOnion,1349532948752703493,2021-01-14 01:45:02,Michael Moore Questions Asian Carp On Role In Destroying Ecosystems In First Nature Documentary… https://t.co/9fSccCWENT,0.30000001192092896
54,TheOnion,1349521675608616962,2021-01-14 01:00:15,Indifferent Nation Didn’t Even Notice Metal Shards In Recalled Ice Cream https://t.co/2vDGvlbPcd https://t.co/AwUIw7zTtv,-0.4000000059604645
55,TheOnion,1349516586462437378,2021-01-14 00:40:01,"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/4ry0kX6ydx",0.4000000059604645
56,TheOnion,1349491679796097032,2021-01-13 23:01:03,Underachieving 31-Year-Old Now Talking About Following Dreams In Brooklyn  https://t.co/UkECMIHupn https://t.co/udL74uxXch,0.10000000149011612
57,TheOnion,1349486392276094983,2021-01-13 22:40:02,Articles Of Impeachment Sent Through Winding Maze Of Pneumatic Tubes On Journey To Senate https://t.co/sStEiy5emo https://t.co/gPjYomAWLr,0.0
58,TheOnion,1349481356636643330,2021-01-13 22:20:02,Melting Giraffe Congressman Warns Impeachment Distracting From Surreal Issues https://t.co/zuGM1IM8yb https://t.co/lTYf6OlTDO,0.4000000059604645
59,TheOnion,1349476373858021377,2021-01-13 22:00:14,Citigroup Begrudgingly Keeps Funding Marco Rubio After Learning Senator Voted For Election Certification… https://t.co/MYmTFzxJ2w,0.20000000298023224
60,TheOnion,1349465023886852096,2021-01-13 21:15:08,Officials Trace Slow Vaccine Rollout To Sweet Old Ladies Holding Up Line With Their Chitchat https://t.co/gz5a8nqEV3 https://t.co/dXML7MmaOR,-0.10000000149011612
61,TheOnion,1349453725153325056,2021-01-13 20:30:14,Man Ice Skating For First Time Really Getting Hang Of Clutching Wall https://t.co/9eZ9x3KOyI https://t.co/dheQ9UFgtS,-0.20000000298023224
62,TheOnion,1349442372426465280,2021-01-13 19:45:07,"Patriots head coach Bill Belichick says he will not accept the Presidential Medal of Freedom, citing the deadly Cap… https://t.co/uzKGFRozJX",-0.6000000238418579
63,TheOnion,1349431150813601793,2021-01-13 19:00:32,Nervous Browns Fan Still Worried Team Going To Blow 48-37 Lead Over Steelers From Days Ago https://t.co/wm5orvdVgO https://t.co/yNcOq3UXCo,-0.4000000059604645
64,TheOnion,1349419759343980544,2021-01-13 18:15:16,Inspirational Mugs Your Therapist Doesn’t Want You To See https://t.co/Pwuh7Bljn1 https://t.co/wIVa7fpUOW,-0.699999988079071
65,TheOnion,1349409889286819841,2021-01-13 17:36:03,"‘They Can’t Impeach Someone They Can’t See,’ Say Trump Boys Cramming Dad Into Homemade Bunker Under Oval Office Des… https://t.co/wpm0P4P2cC",-0.20000000298023224
66,TheOnion,1349393293470277632,2021-01-13 16:30:06,Pros And Cons Of Impeaching Trump In Last Days Of Presidency https://t.co/w0TCnkSZGZ https://t.co/pZ4j7omqiC,0.10000000149011612
67,TheOnion,1349380777293840385,2021-01-13 15:40:22,Timeline Of The January 6 Siege On The Capitol https://t.co/4PRPnUMJ0T,0.10000000149011612
68,TheOnion,1349369377494355968,2021-01-13 14:55:04,Majority Of Young Children Go Missing The Moment Parent Turns Attention Toward Themself For One Goddamn Second… https://t.co/5Htp4gNqSj,0.0
69,TheOnion,1349353719155011586,2021-01-13 13:52:51,‘Sex And The City’ Reboot Will Not Include Kim Cattrall https://t.co/3UN48KRrRl #WhatDoYouThink? https://t.co/kdPqRaDSyu,0.0
70,TheOnion,1349181893435142145,2021-01-13 02:30:04,"SpaceX Reveals All 400 Dogs On Falcon Rocket Failed To Survive Trip 
https://t.co/58Po17hzZa https://t.co/5VF6u0nlmS",-0.6000000238418579
71,TheOnion,1349170556491472899,2021-01-13 01:45:01,"For more exemplary journalism, visit https://t.co/2VnX2sxPbr https://t.co/siQFz6XIst",0.0
72,TheOnion,1349137847723450374,2021-01-12 23:35:03,"Georgia Adds Swastika, Middle Finger To State Flag https://t.co/GKuazQZckV https://t.co/7qhKfTIguC",0.0
73,TheOnion,1349125266560397317,2021-01-12 22:45:03,Hallmark Asks Senators Hawley And Marshall To Return Political Donations https://t.co/KixmPIHVLm https://t.co/3bVnC0plrX,0.20000000298023224
74,TheOnion,1349114006313824257,2021-01-12 22:00:19,Trump Doubles Down And Offers Bill Belichick 3 Presidential Medals Of Freedom https://t.co/ojZJWHYO77 https://t.co/NEvALxOLDf,0.0
75,TheOnion,1349102641423507456,2021-01-12 21:15:09,Pope Francis Warns Seals On Jesus’ Tomb Are Weakening https://t.co/4zTSItPi0h https://t.co/Dnjm5p5u41,-0.20000000298023224
76,TheOnion,1349091326923517952,2021-01-12 20:30:11,Hundreds Of GOP Legislators Crowd Into Sitting Room For Reading Of Sheldon Adelson’s Will https://t.co/BIZumEASeV https://t.co/SXJRxczmp9,0.0
